name,id,url,average_cost_for_two,price_range,cuisines,address,locality,city,zipcode,latitude,longitude,rating_text,aggregate_rating,votes,has_online_delivery,has_table_booking,is_delivering_now,menu_url,photos_url,featured_image,events_url,deeplink,thumb,currency,res_id
Monkeypod Kitchen by Merriman,17145408,https://www.zomato.com/hawaii/monkeypod-kitchen-by-merriman-kihei-rest-of-hawaii?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,40,3,Burger,"10 Wailea Gateway Place, Unit B-201 Kihei, Hawaii, HI 96753",Kihei,Rest of Hawaii,96753,20.6883746000,-156.4309473000,Very Good,4.2,485,0,0,0,https://www.zomato.com/hawaii/monkeypod-kitchen-by-merriman-kihei-rest-of-hawaii/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/hawaii/monkeypod-kitchen-by-merriman-kihei-rest-of-hawaii/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://b.zmtcdn.com/data/pictures/8/17145408/2e6e3d53abb4fa9afb351258dc8ef8e8_featured_v2.jpg,https://www.zomato.com/hawaii/monkeypod-kitchen-by-merriman-kihei-rest-of-hawaii/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17145408,https://b.zmtcdn.com/data/pictures/8/17145408/2e6e3d53abb4fa9afb351258dc8ef8e8_featured_v2.jpg,$,17145408
Yard House,17143950,https://www.zomato.com/hawaii/yard-house-honolulu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,40,3,"American, Asian, Burger","226 Lewers St, Honolulu, HI 96815",Waikiki,Rest of Hawaii,96815,21.2794952000,-157.8312476000,Excellent,4.6,1078,0,0,0,https://www.zomato.com/hawaii/yard-house-honolulu/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/hawaii/yard-house-honolulu/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://b.zmtcdn.com/data/pictures/0/17143950/48db6d2c485312bbe979e30c89c2decb_featured_v2.jpg,https://www.zomato.com/hawaii/yard-house-honolulu/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17143950,https://b.zmtcdn.com/data/pictures/0/17143950/48db6d2c485312bbe979e30c89c2decb_featured_v2.jpg,$,17143950
Kihei Caffe,17142519,https://www.zomato.com/hawaii/kihei-caffe-kihei-rest-of-hawaii?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,10,1,"American, Hawaiian","1945 S Kihei Road, Kihei, HI 96753",Kihei,Rest of Hawaii,96753,20.7314870000,-156.4518470000,Excellent,4.5,695,0,0,0,https://www.zomato.com/hawaii/kihei-caffe-kihei-rest-of-hawaii/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/hawaii/kihei-caffe-kihei-rest-of-hawaii/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://b.zmtcdn.com/data/pictures/9/17142519/cfa928b5d0268413cd4214295ce7bfff_featured_v2.jpg,https://www.zomato.com/hawaii/kihei-caffe-kihei-rest-of-hawaii/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17142519,https://b.zmtcdn.com/data/pictures/9/17142519/cfa928b5d0268413cd4214295ce7bfff_featured_v2.jpg,$,17142519
Leonard's Bakery,17142698,https://www.zomato.com/hawaii/leonards-bakery-honolulu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,10,1,,"933 Kapahulu Ave, Honolulu, HI 96816",Kaimuki,Rest of Hawaii,96816,21.2845860000,-157.8134320000,Excellent,4.7,707,0,0,0,https://www.zomato.com/hawaii/leonards-bakery-honolulu/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/hawaii/leonards-bakery-honolulu/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://b.zmtcdn.com/data/pictures/8/17142698/c47c5a937ad4013f5a7884ee63223608_featured_v2.jpg,https://www.zomato.com/hawaii/leonards-bakery-honolulu/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17142698,https://b.zmtcdn.com/data/pictures/8/17142698/c47c5a937ad4013f5a7884ee63223608_featured_v2.jpg,$,17142698
Hula Grill,17142297,https://www.zomato.com/hawaii/hula-grill-lahaina?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,40,3,"Hawaiian, Seafood, Steak","2435 Kaanapali Pkwy, Lahaina, HI 96761",Lahaina,Rest of Hawaii,96761,20.9213470000,-156.6938210000,Very Good,4.3,1056,0,0,0,https://www.zomato.com/hawaii/hula-grill-lahaina/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/hawaii/hula-grill-lahaina/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://b.zmtcdn.com/data/pictures/7/17142297/3cca7aee5846ecb51c44be9c29a3b8a6_featured_v2.jpg,https://www.zomato.com/hawaii/hula-grill-lahaina/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17142297,https://b.zmtcdn.com/data/pictures/7/17142297/3cca7aee5846ecb51c44be9c29a3b8a6_featured_v2.jpg,$,17142297
Gazebo,17142096,https://www.zomato.com/hawaii/gazebo-lahaina?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,25,2,"Breakfast, Burger","5315 Lower Honoapiilani Rd, Lahaina, HI 96761",Lahaina,Rest of Hawaii,96761,20.9923160000,-156.6670370000,Very Good,4.4,552,0,0,0,https://www.zomato.com/hawaii/gazebo-lahaina/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/hawaii/gazebo-lahaina/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://b.zmtcdn.com/data/pictures/6/17142096/0fa2071f30d53946287fe523aca7d5ce_featured_v2.jpg,https://www.zomato.com/hawaii/gazebo-lahaina/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17142096,https://b.zmtcdn.com/data/pictures/6/17142096/0fa2071f30d53946287fe523aca7d5ce_featured_v2.jpg,$,17142096
Coconuts Fish Cafe,17144991,https://www.zomato.com/hawaii/coconuts-fish-cafe-kihei-rest-of-hawaii?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,30,3,Seafood,"1279 S Kihei Road, Kihei, HI 96753",Kihei,Rest of Hawaii,96753,20.7488380000,-156.4552840000,Excellent,4.5,487,0,0,0,https://www.zomato.com/hawaii/coconuts-fish-cafe-kihei-rest-of-hawaii/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/hawaii/coconuts-fish-cafe-kihei-rest-of-hawaii/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://b.zmtcdn.com/data/pictures/1/17144991/09b063111dafd7c33e0c948119769cac_featured_v2.jpg,https://www.zomato.com/hawaii/coconuts-fish-cafe-kihei-rest-of-hawaii/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17144991,https://b.zmtcdn.com/data/pictures/1/17144991/09b063111dafd7c33e0c948119769cac_featured_v2.jpg,$,17144991
Wailana Coffee House,17143705,https://www.zomato.com/hawaii/wailana-coffee-house-honolulu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,25,2,"American, Breakfast, Hawaiian","1860 Ala Moana Blvd, Honolulu, HI 96815",Waikiki,Rest of Hawaii,96815,21.2853960000,-157.8360310000,Very Good,4.2,694,0,0,0,https://www.zomato.com/hawaii/wailana-coffee-house-honolulu/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/hawaii/wailana-coffee-house-honolulu/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://b.zmtcdn.com/data/pictures/5/17143705/26cad901d45b0c62bfbc17b4fe70de65_featured_v2.jpg,https://www.zomato.com/hawaii/wailana-coffee-house-honolulu/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17143705,https://b.zmtcdn.com/data/pictures/5/17143705/26cad901d45b0c62bfbc17b4fe70de65_featured_v2.jpg,$,17143705
Sansei Seafood Restaurant & Sushi Bar,17143336,https://www.zomato.com/hawaii/sansei-seafood-restaurant-sushi-bar-kihei?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,40,3,"Japanese, Seafood, Sushi","1881 S Kihei Rd, Kihei, HI 96753",Kihei,Rest of Hawaii,96753,20.7335540000,-156.4525560000,Very Good,4.2,807,0,0,0,https://www.zomato.com/hawaii/sansei-seafood-restaurant-sushi-bar-kihei/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/hawaii/sansei-seafood-restaurant-sushi-bar-kihei/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://b.zmtcdn.com/data/pictures/6/17143336/1456471b66569846884753a3fa3ae414_featured_v2.jpg,https://www.zomato.com/hawaii/sansei-seafood-restaurant-sushi-bar-kihei/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17143336,https://b.zmtcdn.com/data/pictures/6/17143336/1456471b66569846884753a3fa3ae414_featured_v2.jpg,$,17143336
Star Noodle,17145077,https://www.zomato.com/hawaii/star-noodle-lahaina?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,10,1,Asian,"286 Kupuohi St, Lahaina, HI 96761",Lahaina,Rest of Hawaii,96761,20.8852260000,-156.6748350000,Excellent,4.6,723,0,0,0,https://www.zomato.com/hawaii/star-noodle-lahaina/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/hawaii/star-noodle-lahaina/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://b.zmtcdn.com/data/pictures/7/17145077/adc7a0828456f15b7f2155b77b8a822d_featured_v2.jpg,https://www.zomato.com/hawaii/star-noodle-lahaina/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17145077,https://b.zmtcdn.com/data/pictures/7/17145077/adc7a0828456f15b7f2155b77b8a822d_featured_v2.jpg,$,17145077
Giovanni's Shrimp Truck,17144717,https://www.zomato.com/hawaii/giovannis-shrimp-truck-kahuku?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,25,2,Seafood,"56-505 Kamehameha Hwy, Kahuku, HI 96731",Kahuku,Rest of Hawaii,96731,21.6770780000,-157.9484860000,Excellent,4.5,691,0,0,0,https://www.zomato.com/hawaii/giovannis-shrimp-truck-kahuku/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/hawaii/giovannis-shrimp-truck-kahuku/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://b.zmtcdn.com/data/pictures/7/17144717/125c2a33f656761169f14a2bb7858fc3_featured_v2.jpg,https://www.zomato.com/hawaii/giovannis-shrimp-truck-kahuku/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17144717,https://b.zmtcdn.com/data/pictures/7/17144717/125c2a33f656761169f14a2bb7858fc3_featured_v2.jpg,$,17144717
Eggs 'n Things,17144732,https://www.zomato.com/hawaii/eggs-n-things-1-honolulu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,10,1,Breakfast,"343 Saratoga Road, Honolulu, HI 96815",Waikiki,Rest of Hawaii,96815,21.2806630000,-157.8315380000,Very Good,4.0,535,0,0,0,https://www.zomato.com/hawaii/eggs-n-things-1-honolulu/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/hawaii/eggs-n-things-1-honolulu/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://b.zmtcdn.com/data/pictures/2/17144732/d6f5079e2209439eb0233e32a26f2b00_featured_v2.jpg,https://www.zomato.com/hawaii/eggs-n-things-1-honolulu/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17144732,https://b.zmtcdn.com/data/pictures/2/17144732/d6f5079e2209439eb0233e32a26f2b00_featured_v2.jpg,$,17144732
Roy's,17143282,https://www.zomato.com/hawaii/roys-honolulu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,70,4,"Asian, European, Seafood","226 Lewers St, Honolulu, HI 96815",Waikiki,Rest of Hawaii,96815,21.2791540000,-157.8311760000,Very Good,4.2,531,0,0,0,https://www.zomato.com/hawaii/roys-honolulu/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/hawaii/roys-honolulu/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://b.zmtcdn.com/data/pictures/2/17143282/761bdf02bf372797ab4a3392089b07b3_featured_v2.jpg,https://www.zomato.com/hawaii/roys-honolulu/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17143282,https://b.zmtcdn.com/data/pictures/2/17143282/761bdf02bf372797ab4a3392089b07b3_featured_v2.jpg,$,17143282
Kona Brewing Company,17143970,https://www.zomato.com/hawaii/kona-brewing-company-kailua-kona-rest-of-hawaii?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,35,3,"American, Pizza, Bar Food","75-5629 Kuakini Highway, Kailua Kona, HI 96740",Kailua Kona,Rest of Hawaii,96740,19.6427520000,-155.9973620000,Excellent,4.7,764,0,0,0,https://www.zomato.com/hawaii/kona-brewing-company-kailua-kona-rest-of-hawaii/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/hawaii/kona-brewing-company-kailua-kona-rest-of-hawaii/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/hawaii/kona-brewing-company-kailua-kona-rest-of-hawaii/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17143970,,$,17143970
Lulu's Waikiki,17142747,https://www.zomato.com/hawaii/lulus-waikiki-honolulu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,25,2,American,"2586 Kalakaua Ave, Honolulu, HI 96815",Waikiki,Rest of Hawaii,96815,21.2718260000,-157.8227160000,Good,3.9,232,0,0,0,https://www.zomato.com/hawaii/lulus-waikiki-honolulu/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/hawaii/lulus-waikiki-honolulu/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/hawaii/lulus-waikiki-honolulu/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17142747,,$,17142747
Kimo's,17142535,https://www.zomato.com/hawaii/kimos-lahaina?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,40,3,"Hawaiian, Seafood, Steak","845 Front St, Lahaina, HI 96761",Lahaina,Rest of Hawaii,96761,20.8761270000,-156.6806660000,Very Good,4.3,707,0,0,0,https://www.zomato.com/hawaii/kimos-lahaina/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/hawaii/kimos-lahaina/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://b.zmtcdn.com/data/pictures/5/17142535/95ebbf9d84daab60430398f3298e53ec_featured_v2.jpg,https://www.zomato.com/hawaii/kimos-lahaina/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17142535,https://b.zmtcdn.com/data/pictures/5/17142535/95ebbf9d84daab60430398f3298e53ec_featured_v2.jpg,$,17142535
Tsing Tsao South,17259166,https://www.zomato.com/des-moines-ia/tsing-tsao-south-des-moines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,10,1,Chinese,"4230 Fleur Dr, Des Moines, IA 50321",Greater South Side,Des Moines,50321,41.5458690000,-93.6452450000,Very Good,4.1,218,0,0,0,https://www.zomato.com/des-moines-ia/tsing-tsao-south-des-moines/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/des-moines-ia/tsing-tsao-south-des-moines/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/des-moines-ia/tsing-tsao-south-des-moines/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17259166,,$,17259166
The Machine Shed Restaurant,17258552,https://www.zomato.com/des-moines-ia/the-machine-shed-restaurant-urbandale?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,25,2,"American, Breakfast","11151 Hickman Road, Urbandale, IA 50322",Urbandale,Des Moines,50322,41.6150830000,-93.7720330000,Good,3.8,308,0,0,0,https://www.zomato.com/des-moines-ia/the-machine-shed-restaurant-urbandale/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/des-moines-ia/the-machine-shed-restaurant-urbandale/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/des-moines-ia/the-machine-shed-restaurant-urbandale/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17258552,,$,17258552
Miyabi 9,17259243,https://www.zomato.com/des-moines-ia/miyabi-9-des-moines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,25,2,"Japanese, Sushi","512 E Grand Ave, Des Moines, IA 50309",East Village,Des Moines,50309,41.5908190000,-93.6113660000,Excellent,4.8,860,0,0,0,https://www.zomato.com/des-moines-ia/miyabi-9-des-moines/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/des-moines-ia/miyabi-9-des-moines/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/des-moines-ia/miyabi-9-des-moines/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17259243,,$,17259243
Zombie Burger + Drink Lab,17259625,https://www.zomato.com/des-moines-ia/zombie-burger-drink-lab-des-moines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,10,1,"Burger, Desserts, Vegetarian","300 E. Grand Ave., Des Moines, IA 50309",East Village,Des Moines,50309,41.5901060000,-93.6147400000,Very Good,4.2,943,0,0,0,https://www.zomato.com/des-moines-ia/zombie-burger-drink-lab-des-moines/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/des-moines-ia/zombie-burger-drink-lab-des-moines/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://b.zmtcdn.com/data/pictures/5/17259625/e188ceb2d3916ac91874e0370dd8147b_featured_v2.jpg,https://www.zomato.com/des-moines-ia/zombie-burger-drink-lab-des-moines/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17259625,https://b.zmtcdn.com/data/pictures/5/17259625/e188ceb2d3916ac91874e0370dd8147b_featured_v2.jpg,$,17259625
Fong's Pizza,17259368,https://www.zomato.com/des-moines-ia/fongs-pizza-des-moines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,25,2,"Chinese, Pizza","223 4th Street, Des Moines, IA 50309",Downtown,Des Moines,50309,41.5854650000,-93.6216310000,Excellent,4.6,728,0,0,0,https://www.zomato.com/des-moines-ia/fongs-pizza-des-moines/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/des-moines-ia/fongs-pizza-des-moines/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://b.zmtcdn.com/data/pictures/8/17259368/bcd9f998fe3b02eb054ce9e8d7777d75_featured_v2.jpg,https://www.zomato.com/des-moines-ia/fongs-pizza-des-moines/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17259368,https://b.zmtcdn.com/data/pictures/8/17259368/bcd9f998fe3b02eb054ce9e8d7777d75_featured_v2.jpg,$,17259368
Centro,17258036,https://www.zomato.com/des-moines-ia/centro-downtown?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,40,3,"Italian, Pizza","1007 Locust St, Des Moines, IA 50309",Downtown,Des Moines,50309,41.5857431000,-93.6300803000,Excellent,4.5,1109,0,0,0,https://www.zomato.com/des-moines-ia/centro-downtown/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/des-moines-ia/centro-downtown/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,,https://www.zomato.com/des-moines-ia/centro-downtown/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,zomato://restaurant/17258036,,$,17258036
